datatime,maxvoltagebatterysubseq,maxvoltagebatterysingleseq,maxbatterysinglevoltageval,minvoltagebatterysubseq,minvoltagebatterysingleseq,minbatterysinglevoltageval,maxtmpsubseq,maxtmptrobesingleseq,maxtmpval,mintmpsubseq,mintmpprobesingleseq,mintmpval
2018-01-07 13:52:47,1,77,3.275,1,112,3.228,1,,21,1,7,18
2018-01-07 13:53:17,1,77,3.2760000000000002,1,3,3.2689999999999997,1,,21,1,7,18
2018-01-07 13:53:47,1,202,3.275,1,181,3.2539999999999996,1,,21,1,9,17
2018-01-07 13:54:18,1,75,3.278,1,2,3.272,1,,21,1,7,18
2018-01-07 13:54:47,1,77,3.281,1,33,3.2710000000000004,1,,21,1,7,18
2018-01-07 13:55:17,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 13:55:46,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 13:56:16,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 13:56:45,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 13:57:16,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 13:57:46,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 13:58:15,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 13:58:45,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 13:59:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 13:59:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:00:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:00:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:01:15,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:01:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:02:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:02:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:03:13,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:03:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:04:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:04:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:05:13,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:05:43,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:06:13,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:06:43,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:07:13,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:07:43,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:08:13,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:08:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:09:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:09:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:10:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:10:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:11:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:11:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:12:11,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:12:41,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:13:11,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:13:41,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:14:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:14:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:15:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:15:41,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:16:10,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:16:40,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:17:10,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:17:40,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:18:10,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:18:41,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:19:11,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:19:40,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:20:10,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:20:39,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:21:09,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:21:39,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:22:09,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:22:39,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:23:09,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:23:39,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:24:09,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:24:39,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:25:09,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:25:39,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:26:09,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:26:38,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:27:08,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:27:38,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:28:08,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:28:38,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:29:08,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:29:38,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:30:07,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:30:37,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:31:07,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:31:37,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:32:07,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:32:37,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:33:07,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:33:36,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:34:06,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:34:36,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:35:06,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:35:37,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:36:07,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:36:37,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:37:06,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:37:35,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:38:05,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:38:35,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:39:05,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:39:36,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:40:06,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:40:35,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:41:05,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:41:34,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:42:04,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:42:34,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:43:04,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:43:34,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:44:04,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:44:34,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:45:04,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:45:34,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:46:04,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:46:34,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:47:04,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:47:33,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:48:03,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:48:33,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:49:03,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:49:33,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:50:03,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:50:33,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:51:02,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:51:32,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:52:02,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:52:32,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:53:02,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:53:32,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:54:01,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:54:31,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:55:01,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:55:31,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:56:02,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:56:32,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:57:02,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:57:31,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:58:00,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:58:30,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:59:00,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 14:59:30,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:00:00,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:00:31,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:01:00,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:01:30,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:02:00,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:02:29,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:02:59,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:03:29,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:04:00,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:04:29,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:04:59,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:05:29,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:05:59,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:06:29,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:06:59,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:07:28,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:07:58,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:08:28,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:08:58,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:09:28,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:09:58,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:10:28,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:10:57,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:11:27,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:11:57,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:12:27,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:12:57,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:13:27,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:13:56,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:14:26,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:14:56,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:15:26,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:15:56,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:16:26,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:16:56,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:17:25,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:17:55,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:18:25,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:18:55,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:19:25,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:19:55,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:20:24,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:20:54,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:21:24,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:21:54,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:22:24,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:22:54,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:23:24,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:23:53,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:24:23,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:24:53,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:25:24,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:25:54,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:26:24,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:26:54,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:27:23,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:27:52,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:28:22,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:28:52,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:29:23,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:29:53,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:30:22,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:30:52,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:31:21,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:31:51,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:32:21,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:32:51,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:33:22,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:33:51,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:34:21,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:34:51,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:35:21,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:35:51,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:36:21,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:36:50,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:37:20,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:37:50,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:38:20,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:38:50,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:39:20,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:39:50,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:40:19,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:40:49,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:41:19,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:41:49,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:42:19,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:42:49,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:43:18,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:43:48,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:44:18,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:44:48,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:45:19,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:45:49,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:46:19,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:46:48,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:47:17,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:47:47,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:48:17,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:48:48,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:49:18,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:49:48,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:50:17,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:50:47,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:51:16,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:51:46,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:52:16,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:52:47,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:53:16,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:53:46,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:54:16,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:54:45,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:55:16,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:55:46,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:56:16,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:56:45,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:57:15,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:57:45,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:58:15,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:58:45,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:59:15,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 15:59:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:00:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:00:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:01:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:01:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:02:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:02:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:03:13,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:03:43,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:04:13,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:04:43,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:05:13,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:05:44,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:06:14,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:06:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:07:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:07:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:08:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:08:43,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:09:13,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:09:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:10:12,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:10:41,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:11:11,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:11:41,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:12:11,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:12:42,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:13:11,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:13:41,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:14:11,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:14:40,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:15:10,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:15:41,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:16:10,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:16:40,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:17:10,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:17:40,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:18:10,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:18:40,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:19:10,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:19:39,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:20:09,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:20:39,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:21:09,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:21:39,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:22:09,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:22:38,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:23:08,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:23:38,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:24:08,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:24:38,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:25:08,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
2018-01-07 16:25:38,1,66,3.28,1,177,3.2689999999999997,1,,21,1,7,18
